COUNTY,EMPLOYMENT,INCOME,LABOR_PARTICIPATION,WEIGHT,SEX,AGE
26000,1,49950,1,865.76,1,35
26000,-1,9999999,-1,865.76,0,6
26000,-1,9999999,-1,494.72,1,3
26000,0,2090,0,1360.48,0,16
26000,1,43500,1,865.76,0,53
26000,1,7304,1,989.44,1,52
26000,1,31500,1,1360.48,0,56
26000,0,1030,0,1360.48,1,52
26000,1,14000,1,989.44,0,27
26000,1,7900,1,865.76,1,23
26000,0,10600,0,3092.0,1,93
26000,1,15600,1,3710.4,1,61
26000,1,110000,1,865.76,0,41
26000,0,0,0,1360.48,1,37
26000,0,16000,0,989.44,0,76
26000,0,590,1,371.04,1,44
26000,0,0,0,989.44,0,18
26000,-1,0,-1,371.04,1,15
26000,0,13000,0,2226.24,0,77
26000,1,17200,1,865.76,0,54
26000,1,1000,1,865.76,1,33
26000,0,6300,0,865.76,0,63
26000,0,0,0,989.44,1,58
26000,1,1300,1,865.76,0,27
26000,0,24700,1,2226.24,0,27
26000,1,8000,1,1484.16,1,24
26000,-1,9999999,-1,865.76,1,5
26000,1,30000,1,1360.48,1,49
26000,1,14600,1,494.72,0,45
26000,0,29600,0,865.76,0,86
26000,0,11800,0,2720.96,1,86
26000,0,1700,0,865.76,0,63
26000,0,0,0,989.44,1,57
26000,1,53000,1,3215.68,0,42
26000,1,10000,1,2720.96,1,39
26000,-1,9999999,-1,3586.72,0,13
26000,-1,9999999,-1,2349.92,0,9
26000,-1,9999999,-1,3586.72,1,0
26000,-1,9999999,-1,3586.72,1,14
26000,0,15600,0,3586.72,0,56
26000,-1,9999999,-1,1855.2,1,14
26000,-1,9999999,-1,2226.24,1,12
26000,0,49000,0,865.76,0,66
26000,0,40300,0,989.44,1,68
26000,1,22000,1,989.44,0,43
26000,1,25000,1,865.76,1,40
26000,1,12000,1,989.44,0,35
26000,1,15100,1,865.76,1,28
26000,-1,9999999,-1,1360.48,0,10
26000,-1,9999999,-1,865.76,1,6
26000,0,8000,0,371.04,0,37
26000,1,24000,1,1360.48,1,30
26000,-1,9999999,-1,494.72,1,5
26000,-1,9999999,-1,865.76,0,3
26000,1,3700,1,1855.2,0,23
26000,0,3300,0,1360.48,1,19
26000,1,40000,1,1731.52,0,33
26000,0,0,0,865.76,0,65
26000,0,5100,0,865.76,1,70
26000,1,4000,1,865.76,0,43
26000,1,39280,1,865.76,1,42
26000,-1,9999999,-1,989.44,0,7
26000,0,16000,1,989.44,0,40
26000,1,24000,1,865.76,1,43
26000,0,0,0,865.76,0,17
26000,1,37600,1,865.76,0,60
26000,1,46900,1,865.76,1,61
26000,1,20000,1,1360.48,1,27
26000,1,63000,1,1360.48,0,51
26000,1,24000,1,989.44,1,50
26000,1,8900,1,865.76,0,61
26000,0,8300,0,989.44,1,58
26000,0,0,0,1360.48,0,48
26000,0,0,0,1360.48,1,42
26000,0,55500,0,865.76,0,72
26000,0,14900,0,865.76,1,74
26000,0,10400,0,865.76,1,80
26000,1,7100,1,2349.92,1,30
26000,-1,9999999,-1,3092.0,0,9
26000,-1,9999999,-1,2720.96,0,7
26000,-1,9999999,-1,2720.96,0,1
26000,0,8000,0,2349.92,0,31
26000,0,33350,0,865.76,1,61
26000,1,50000,1,3215.68,1,50
26000,1,24000,1,865.76,0,44
26000,1,27800,1,1360.48,1,42
26000,1,110,1,865.76,1,25
26000,0,2600,0,989.44,1,19
26000,1,7700,1,865.76,0,18
26000,1,55000,1,494.72,0,62
26000,1,30000,1,865.76,1,60
26000,0,53000,0,494.72,0,60
26000,0,0,0,1360.48,1,58
26000,1,51000,1,865.76,0,56
26000,0,26000,0,865.76,0,50
26000,0,0,0,865.76,1,36
26000,1,55000,1,494.72,0,38
26000,1,23000,1,865.76,1,46
26000,1,3000,1,989.44,1,19
26000,0,0,0,371.04,1,17
26000,-1,9999999,-1,989.44,0,11
26000,1,75100,1,989.44,0,55
26000,1,11500,1,494.72,1,56
26000,1,21300,1,371.04,0,31
26000,0,0,0,989.44,1,32
26000,-1,9999999,-1,865.76,0,2
26000,1,40000,1,1360.48,0,39
26000,1,15000,1,865.76,1,38
26000,0,0,0,1360.48,1,18
26000,-1,0,-1,865.76,1,15
26000,-1,9999999,-1,1360.48,0,8
26000,1,26100,1,5441.92,0,42
26000,0,18800,1,6307.68,1,45
26000,0,11600,1,4947.2,1,24
26000,0,60,0,4576.16,1,18
26000,-1,9999999,-1,3710.4,1,4
26000,0,1600,1,4947.2,1,19
26000,0,28500,0,1731.52,0,54
26000,0,8000,0,1855.2,1,53
26000,1,16000,1,865.76,1,32
26000,-1,9999999,-1,865.76,0,13
26000,-1,9999999,-1,989.44,1,12
26000,-1,9999999,-1,865.76,0,12
26000,1,33000,1,7668.16,0,40
26000,1,45000,1,5936.64,1,36
26000,-1,9999999,-1,4576.16,1,10
26000,-1,9999999,-1,4081.44,1,8
26000,1,31000,1,1360.48,0,29
26000,1,1200,1,1360.48,1,29
26000,-1,9999999,-1,1855.2,0,8
26000,-1,9999999,-1,1855.2,0,4
26000,0,3500,0,1731.52,0,20
26000,1,7300,1,1113.12,1,35
26000,0,13100,0,3215.68,1,68
26000,1,23700,1,3710.4,0,40
26000,1,24800,1,3092.0,1,36
26000,0,36400,0,2349.92,0,70
26000,0,7600,0,2720.96,1,72
26000,1,14000,1,2720.96,1,56
26000,1,37250,1,865.76,0,52
26000,1,46000,1,865.76,0,36
26000,1,43000,1,989.44,1,34
26000,-1,9999999,-1,865.76,1,9
26000,-1,9999999,-1,1360.48,0,7
26000,1,26200,1,4081.44,1,27
26000,1,41300,1,2720.96,0,26
26000,1,7400,1,4576.16,1,21
26000,-1,9999999,-1,2720.96,0,1
26000,1,19200,1,2226.24,0,20
26000,0,17800,0,2226.24,1,82
26000,0,22700,0,1855.2,1,82
26000,0,162900,0,989.44,0,66
26000,0,14900,0,865.76,1,65
26000,0,80300,0,1731.52,0,51
26000,0,350,0,1855.2,0,26
26000,0,8430,1,1855.2,0,24
26000,1,11370,1,2720.96,1,21
26000,1,67200,1,4081.44,0,44
26000,1,61000,1,3215.68,1,50
26000,1,20000,1,2720.96,1,28
26000,1,68000,1,2720.96,0,41
26000,-1,9999999,-1,3092.0,1,2
26000,1,55000,1,3710.4,1,29
26000,0,9000,0,4081.44,1,93
26000,0,9500,0,3215.68,0,37
26000,1,34000,1,4947.2,0,44
26000,1,40150,1,989.44,0,47
26000,1,2000,1,371.04,1,46
26000,1,2000,1,989.44,0,19
26000,0,39000,0,3586.72,1,93
26000,0,7800,0,865.76,1,78
26000,0,0,1,4081.44,0,31
26000,0,0,0,3586.72,1,29
26000,0,148080,0,1855.2,0,70
26000,0,14400,0,1360.48,1,73
26000,1,30060,1,2226.24,0,41
26000,1,21700,1,1855.2,1,42
26000,1,6004,1,1360.48,1,18
26000,-1,9999999,-1,1360.48,0,12
26000,1,26050,1,1855.2,0,48
26000,0,0,0,1731.52,1,52
26000,1,29100,1,2226.24,0,25
26000,1,13600,1,2349.92,1,25
26000,-1,9999999,-1,1731.52,0,9
26000,-1,9999999,-1,1855.2,1,8
26000,1,36000,1,1855.2,0,40
26000,1,30200,1,2720.96,1,36
26000,0,0,0,1731.52,0,16
26000,-1,9999999,-1,2349.92,1,12
26000,-1,9999999,-1,2226.24,0,7
26000,-1,9999999,-1,2226.24,0,5
26000,1,55000,1,371.04,0,38
26000,-1,9999999,-1,989.44,1,9
26000,1,52470,1,865.76,0,46
26000,1,5900,1,494.72,1,44
26000,0,750,0,494.72,0,21
26000,1,1800,1,371.04,1,19
26000,0,12200,0,3586.72,1,87
26000,0,99400,0,2349.92,1,77
26000,0,12000,0,2226.24,0,23
26000,1,24200,1,865.76,0,78
26000,0,9800,0,1360.48,1,68
26000,1,35000,1,989.44,1,46
26000,1,38000,1,371.04,0,41
26000,1,25000,1,2720.96,0,46
26000,1,10900,1,2226.24,1,48
26000,1,1200,1,2226.24,1,19
26000,0,6300,0,1731.52,0,19
26000,1,45200,1,494.72,1,40
26000,1,8900,1,865.76,0,41
26000,1,7100,1,989.44,0,21
26000,-1,9999999,-1,865.76,1,13
26000,-1,9999999,-1,494.72,0,13
26000,-1,9999999,-1,865.76,1,11
26000,1,26350,1,865.76,0,65
26000,0,0,0,865.76,1,55
26000,-1,100,-1,989.44,0,15
26000,-1,9999999,-1,371.04,1,13
26000,0,5400,0,989.44,1,67
26000,0,4500,0,865.76,1,27
26000,0,0,0,865.76,0,55
26000,1,31800,1,494.72,1,53
26000,0,0,0,1360.48,0,29
26000,0,22200,0,3092.0,1,85
26000,1,37110,1,865.76,0,30
26000,1,10800,1,494.72,1,28
26000,-1,9999999,-1,989.44,1,8
26000,-1,9999999,-1,865.76,1,5
26000,-1,9999999,-1,865.76,0,2
26000,1,72000,1,2720.96,1,51
26000,1,700,1,3710.4,0,19
26000,-1,0,-1,2720.96,1,15
26000,0,4000,0,1978.88,0,19
26000,1,39020,1,865.76,0,77
26000,0,12600,0,989.44,0,85
26000,1,22500,1,1360.48,1,32
26000,-1,9999999,-1,1360.48,0,12
26000,-1,9999999,-1,865.76,1,3
26000,-1,9999999,-1,989.44,1,2
26000,-1,9999999,-1,865.76,1,1
26000,0,32000,0,1360.48,0,43
26000,0,3600,0,1360.48,1,27
26000,0,7900,0,865.76,0,70
26000,0,17700,0,865.76,0,83
26000,0,28600,0,1360.48,1,79
26000,0,160500,0,2349.92,1,84
26000,1,21100,1,1855.2,0,26
26000,1,15000,1,371.04,0,21
26000,1,460,1,989.44,0,20
26000,1,5500,1,865.76,0,20
26000,0,37400,0,989.44,0,56
26000,0,0,0,371.04,1,56
26000,1,34500,1,494.72,0,24
26000,1,74700,1,1360.48,0,48
26000,1,31100,1,1360.48,1,45
26000,1,2150,1,989.44,1,17
26000,1,26000,1,4452.48,0,56
26000,1,10000,1,2720.96,1,53
26000,1,66200,1,865.76,1,51
26000,1,12000,1,1360.48,0,21
26000,0,0,0,989.44,1,20
26000,-1,9999999,-1,1360.48,0,1
26000,1,23440,1,989.44,0,56
26000,0,7200,0,865.76,1,54
26000,0,20380,0,1360.48,0,63
26000,0,11400,0,865.76,1,63
26000,1,21500,1,2720.96,1,33
26000,-1,0,-1,4081.44,0,15
26000,-1,9999999,-1,2720.96,1,12
26000,-1,9999999,-1,2349.92,0,10
26000,1,65600,1,865.76,0,52
26000,0,6100,0,494.72,1,18
26000,0,6100,0,865.76,1,16
26000,0,17400,0,865.76,0,56
26000,1,34100,1,989.44,1,57
26000,0,63350,1,371.04,0,40
26000,1,30000,1,989.44,1,39
26000,1,2000,1,371.04,1,17
26000,-1,0,-1,989.44,1,15
26000,-1,9999999,-1,371.04,0,13
26000,1,36300,1,494.72,0,38
26000,1,42700,1,865.76,1,38
26000,1,2300,1,494.72,0,18
26000,-1,9999999,-1,865.76,1,10
26000,1,30000,1,865.76,0,52
26000,1,20000,1,1360.48,1,48
26000,0,0,0,1360.48,1,17
26000,0,1000,1,989.44,1,16
26000,0,2000,1,865.76,1,17
26000,0,24900,0,865.76,0,72
26000,1,16600,1,865.76,1,24
26000,1,10100,1,989.44,0,25
26000,1,36500,1,989.44,0,30
26000,1,1700,1,2226.24,1,30
26000,-1,9999999,-1,1360.48,1,8
26000,-1,9999999,-1,1360.48,0,7
26000,-1,9999999,-1,1855.2,1,3
26000,0,45900,0,989.44,0,71
26000,0,0,0,1360.48,1,65
26000,1,2000,1,1360.48,0,20
26000,0,14100,0,1360.48,1,77
26000,0,12000,0,1360.48,1,75
26000,0,2900,0,865.76,1,43
26000,0,4900,0,865.76,1,93
26000,0,5500,0,1978.88,1,18
26000,1,9400,1,494.72,0,48
26000,0,0,0,865.76,0,18
26000,1,23700,1,989.44,1,46
26000,0,10600,0,1360.48,1,65
26000,0,0,0,865.76,0,53
26000,1,32200,1,865.76,1,53
26000,1,10300,1,494.72,1,36
26000,-1,9999999,-1,371.04,1,11
26000,1,25000,1,1360.48,0,38
26000,1,45100,1,865.76,1,37
26000,-1,9999999,-1,865.76,1,14
26000,-1,9999999,-1,494.72,0,11
26000,-1,9999999,-1,865.76,0,10
26000,1,12000,1,2226.24,0,33
26000,1,45000,1,865.76,0,45
26000,1,51600,1,2720.96,0,59
26000,1,0,1,2720.96,1,62
26000,0,22460,0,865.76,0,77
26000,1,47320,1,1855.2,0,55
26000,1,11160,1,865.76,1,54
26000,0,14800,0,371.04,0,63
26000,0,11200,0,494.72,1,64
26000,1,11500,1,494.72,0,43
26000,0,1700,0,865.76,1,18
26000,0,0,0,2349.92,0,55
26000,1,13970,1,1855.2,1,51
26000,1,26204,1,1731.52,0,23
26000,1,15060,1,989.44,1,29
26000,1,46000,1,371.04,0,28
26000,1,6000,1,865.76,1,46
26000,0,15000,0,1360.48,1,45
26000,0,0,0,865.76,1,16
26000,0,0,0,989.44,1,79
26000,1,26000,1,865.76,0,40
26000,1,33600,1,865.76,1,37
26000,0,0,0,989.44,1,16
26000,-1,9999999,-1,371.04,0,14
26000,-1,9999999,-1,989.44,0,11
26000,-1,9999999,-1,865.76,0,9
26000,-1,9999999,-1,494.72,0,7
26000,0,10900,0,865.76,0,76
26000,0,5000,0,865.76,1,79
26000,0,6000,0,1855.2,1,42
26000,1,21200,1,989.44,0,57
26000,1,6000,1,865.76,1,56
26000,0,77720,0,494.72,0,53
26000,0,0,0,1360.48,1,50
26000,1,21730,1,1360.48,1,38
26000,1,45500,1,1360.48,0,36
26000,0,22000,0,865.76,1,57
26000,0,10000,0,989.44,0,65
26000,0,16500,1,865.76,1,21
26000,1,3700,1,865.76,0,19
26000,1,50000,1,1360.48,0,36
26000,0,770,0,1360.48,1,37
26000,-1,9999999,-1,865.76,1,12
26000,-1,9999999,-1,1360.48,0,9
26000,0,15500,0,5936.64,1,76
26000,1,27250,1,1360.48,0,52
26000,1,63000,1,989.44,1,46
26000,0,2860,0,2226.24,1,19
26000,1,17150,1,865.76,0,41
26000,1,25000,1,989.44,1,53
26000,1,14900,1,494.72,1,37
26000,-1,9999999,-1,865.76,1,8
26000,-1,9999999,-1,865.76,0,7
26000,1,15900,1,865.76,1,56
26000,1,13000,1,1360.48,0,38
26000,1,135000,1,2349.92,0,43
26000,1,52800,1,2226.24,1,40
26000,-1,9999999,-1,2226.24,1,11
26000,-1,9999999,-1,2720.96,1,10
26000,0,37000,0,989.44,1,39
26000,-1,9999999,-1,865.76,0,4
26000,-1,9999999,-1,865.76,1,5
26000,0,4000,1,2473.6,0,22
26000,0,3400,0,371.04,1,63
26000,0,6900,0,989.44,0,63
26000,1,42000,1,1360.48,0,57
26000,1,5000,1,865.76,1,51
26000,1,56250,1,1360.48,0,46
26000,1,5000,1,865.76,1,45
26000,-1,9999999,-1,865.76,1,12
26000,-1,9999999,-1,1360.48,0,8
26000,1,32100,1,865.76,0,57
26000,1,32400,1,1360.48,1,52
26000,1,8300,1,989.44,0,26
26000,1,6200,1,865.76,1,23
26000,-1,9999999,-1,865.76,1,5
26000,-1,9999999,-1,494.72,1,4
26000,-1,9999999,-1,865.76,0,3
26000,1,35000,1,989.44,1,31
26000,0,28100,0,865.76,0,55
26000,1,28000,1,1360.48,1,54
26000,1,40000,1,2226.24,0,25
26000,1,13000,1,1855.2,1,22
26000,-1,9999999,-1,1855.2,0,2
26000,0,17500,0,989.44,1,78
26000,0,14250,0,989.44,0,61
26000,1,17400,1,865.76,0,35
26000,1,14000,1,865.76,1,31
26000,-1,9999999,-1,989.44,1,10
26000,1,37500,1,1360.48,0,48
26000,1,2000,1,1360.48,1,45
26000,1,10700,1,989.44,0,21
26000,1,17600,1,0.0,0,44
26000,0,1200,0,371.04,1,44
26000,1,17000,1,494.72,1,26
26000,-1,9999999,-1,865.76,1,9
26000,0,6140,0,1360.48,0,59
26000,1,44000,1,865.76,0,37
26000,0,0,0,865.76,1,35
26000,0,2300,0,1360.48,0,18
26000,-1,9999999,-1,989.44,1,11
26000,0,5000,0,989.44,1,39
26000,1,6690,1,371.04,0,51
26000,0,23300,0,1360.48,0,65
26000,0,4600,0,865.76,1,55
26000,0,140,0,865.76,0,47
26000,0,6170,0,989.44,1,42
26000,0,32400,0,1360.48,0,72
26000,0,0,0,865.76,1,60
26000,1,-1900,1,865.76,0,44
26000,1,14400,1,865.76,1,47
26000,0,23700,0,989.44,0,61
26000,0,0,0,865.76,1,53
26000,1,25000,1,989.44,1,31
26000,-1,9999999,-1,1360.48,0,9
26000,-1,9999999,-1,865.76,0,3
26000,0,6000,1,1360.48,1,36
26000,-1,9999999,-1,865.76,0,13
26000,-1,9999999,-1,1360.48,1,1
26000,-1,9999999,-1,1360.48,1,9
26000,-1,9999999,-1,989.44,1,7
26000,0,1000,0,865.76,0,43
26000,0,4500,0,989.44,1,55
26000,-1,9999999,-1,865.76,0,11
26000,-1,9999999,-1,865.76,0,8
26000,0,6780,0,989.44,0,48
26000,0,24380,0,989.44,0,81
26000,0,11580,0,371.04,1,73
26000,1,10400,1,4081.44,1,22
26000,1,38000,1,989.44,0,30
26000,0,650,0,1360.48,1,30
26000,-1,9999999,-1,371.04,0,5
26000,-1,9999999,-1,1360.48,1,1
26000,1,11000,1,989.44,0,46
26000,0,18800,1,2720.96,0,28
26000,1,18800,1,3092.0,1,29
26000,0,0,0,1360.48,0,53
26000,0,3600,0,865.76,1,59
26000,1,5300,1,989.44,1,18
26000,1,22600,1,865.76,0,29
26000,1,2000,1,989.44,1,29
26000,-1,9999999,-1,865.76,0,10
26000,-1,9999999,-1,494.72,0,7
26000,-1,9999999,-1,1360.48,0,2
26000,0,8030,0,1360.48,0,53
26000,1,75000,1,3710.4,0,56
26000,1,45000,1,3586.72,1,52
26000,0,14000,0,865.76,0,57
26000,0,0,0,989.44,1,53
26000,0,41200,0,865.76,1,77
26000,1,50000,1,1855.2,0,48
26000,1,26000,1,2226.24,1,47
26000,0,0,0,1360.48,1,16
26000,-1,9999999,-1,2349.92,0,13
26000,1,19500,1,494.72,0,54
26000,1,3000,1,371.04,1,16
26000,1,80300,1,865.76,0,53
26000,1,10500,1,494.72,1,53
26000,-1,9999999,-1,865.76,1,12
26000,1,35500,1,865.76,0,61
26000,1,13000,1,1360.48,1,40
26000,-1,9999999,-1,989.44,1,6
26000,0,31000,0,3215.68,0,50
26000,1,29100,1,1360.48,0,48
26000,1,0,1,371.04,1,46
26000,0,600,0,989.44,1,16
26000,-1,9999999,-1,865.76,1,14
26000,1,44400,1,865.76,0,63
26000,1,59800,1,494.72,1,59
26000,1,32000,1,371.04,0,27
26000,-1,9999999,-1,989.44,1,2
26000,1,34000,1,865.76,0,44
26000,1,43000,1,989.44,1,42
26000,1,4550,1,865.76,1,18
26000,-1,310,-1,865.76,0,15
26000,1,31800,1,1360.48,0,40
26000,0,0,0,865.76,1,37
26000,-1,9999999,-1,1360.48,0,13
26000,-1,9999999,-1,989.44,0,12
26000,-1,9999999,-1,1360.48,0,10
26000,-1,9999999,-1,865.76,0,3
26000,1,35000,1,4081.44,0,59
26000,1,17000,1,3092.0,1,60
26000,1,34000,1,865.76,0,56
26000,1,20000,1,865.76,1,53
26000,0,4700,0,1360.48,1,86
26000,0,9600,0,1731.52,1,86
26000,1,28000,1,4081.44,1,45
26000,0,1400,0,2720.96,0,16
26000,-1,9999999,-1,3215.68,1,13
26000,-1,9999999,-1,3586.72,1,13
26000,1,18990,1,865.76,0,61
26000,1,30000,1,989.44,1,57
26000,1,32000,1,3092.0,0,45
26000,1,15000,1,2349.92,1,27
26000,-1,9999999,-1,4081.44,1,7
26000,0,42800,0,865.76,0,59
26000,0,9900,0,989.44,1,62
26000,1,103300,1,865.76,0,37
26000,1,6000,1,865.76,1,37
26000,-1,9999999,-1,989.44,0,12
26000,-1,9999999,-1,865.76,0,9
26000,0,0,0,865.76,1,59
26000,1,28800,1,1731.52,1,40
26000,1,20000,1,3092.0,0,22
26000,-1,9999999,-1,3710.4,0,0
26000,1,10000,1,2720.96,1,21
26000,1,10000,1,2720.96,1,18
26000,1,12000,1,3586.72,0,18
26000,0,21800,0,1360.48,1,80
26000,0,145000,0,4081.44,0,88
26000,0,134000,0,4947.2,1,89
26000,0,0,0,865.76,0,61
26000,1,55004,1,2720.96,0,53
26000,0,3300,0,2720.96,1,52
26000,1,14500,1,2226.24,0,26
26000,1,15000,1,1360.48,0,19
26000,1,38500,1,4081.44,0,43
26000,1,22000,1,3586.72,1,42
26000,-1,1400,-1,3710.4,0,15
26000,-1,9999999,-1,3586.72,1,12
26000,0,21800,0,4081.44,0,88
26000,0,8800,0,4947.2,1,76
26000,1,40000,1,1855.2,0,56
26000,0,0,0,1731.52,0,17
26000,-1,9999999,-1,2349.92,1,14
26000,0,8900,0,2720.96,1,82
26000,0,0,0,494.72,0,34
26000,0,0,0,371.04,1,36
26000,-1,9999999,-1,494.72,1,12
26000,-1,9999999,-1,494.72,1,11
26000,-1,9999999,-1,0.0,0,10
26000,-1,9999999,-1,371.04,0,11
26000,-1,9999999,-1,494.72,0,10
26000,-1,9999999,-1,494.72,1,8
26000,-1,9999999,-1,371.04,1,3
26000,-1,9999999,-1,989.44,1,4
26000,1,1200,1,371.04,0,20
26000,1,33000,1,3586.72,0,31
26000,1,19600,1,2720.96,1,32
26000,-1,9999999,-1,1855.2,1,3
26000,1,18400,1,989.44,0,48
26000,0,0,1,865.76,1,47
26000,0,3000,1,865.76,0,20
26000,0,7200,0,1113.12,1,89
26000,0,45000,1,1360.48,0,43
26000,1,7000,1,494.72,0,18
26000,1,55000,1,989.44,0,28
26000,0,19600,0,989.44,0,78
26000,0,21500,0,865.76,1,76
26000,1,32000,1,494.72,1,35
26000,1,18550,1,865.76,0,40
26000,-1,9999999,-1,494.72,1,14
26000,-1,9999999,-1,494.72,0,11
26000,1,54000,1,1360.48,0,25
26000,1,840,1,865.76,1,28
26000,-1,9999999,-1,865.76,0,6
26000,-1,9999999,-1,1360.48,0,3
26000,1,12100,1,1360.48,0,50
26000,1,16600,1,2226.24,1,45
26000,1,5700,1,1360.48,1,21
26000,0,0,0,989.44,0,16
26000,0,2500,0,865.76,0,43
26000,0,12000,0,989.44,1,68
26000,1,25570,1,1855.2,0,30
26000,1,29000,1,494.72,0,49
26000,1,14300,1,865.76,1,49
26000,0,6000,1,3092.0,0,58
26000,0,23500,0,1731.52,0,87
26000,0,10000,0,989.44,0,58
26000,1,7000,1,865.76,1,59
26000,1,21000,1,865.76,0,53
26000,1,5000,1,989.44,1,39
26000,-1,9999999,-1,865.76,1,9
26000,-1,9999999,-1,1360.48,0,9
26000,1,56000,1,865.76,0,41
26000,1,24300,1,3586.72,1,29
26000,0,109700,0,1855.2,0,69
26000,0,19700,0,1855.2,1,69
26000,0,3600,0,1731.52,0,44
26000,1,45000,1,989.44,0,45
26000,1,45000,1,865.76,0,40
26000,1,40000,1,494.72,1,44
26000,0,19000,0,865.76,0,57
26000,1,69830,1,494.72,0,56
26000,0,0,0,371.04,1,53
26000,1,10000,1,494.72,0,31
26000,1,8100,1,494.72,1,28
26000,1,19000,1,865.76,0,24
26000,-1,9999999,-1,865.76,0,9
26000,-1,9999999,-1,989.44,1,7
26000,0,7900,0,1360.48,1,76
26000,0,12500,0,865.76,0,88
26000,1,52800,1,1855.2,0,41
26000,1,12000,1,1360.48,1,40
26000,-1,10,-1,865.76,1,15
26000,0,148800,0,865.76,0,67
26000,0,6100,0,865.76,1,68
26000,0,27600,0,989.44,0,78
26000,0,5700,0,865.76,1,75
26000,0,0,0,1607.84,0,17
26000,0,138100,0,865.76,0,69
26000,0,0,0,865.76,1,61
26000,1,12500,1,1360.48,0,52
26000,1,18000,1,1360.48,1,49
26000,1,29000,1,989.44,0,29
26000,1,29000,1,865.76,0,25
26000,0,85200,0,989.44,0,72
26000,0,5500,0,865.76,1,68
26000,0,7100,0,1360.48,0,51
26000,1,32100,1,989.44,1,48
26000,0,13380,0,1360.48,0,36
26000,1,316000,1,1360.48,0,45
26000,0,168400,0,865.76,1,41
26000,-1,3800,-1,989.44,1,15
26000,-1,9999999,-1,865.76,1,13
26000,1,21200,1,1855.2,1,57
26000,1,11400,1,1731.52,1,52
26000,0,16000,0,989.44,0,67
26000,0,5800,0,1360.48,1,67
26000,1,31000,1,865.76,0,29
26000,0,5000,1,989.44,1,30
26000,-1,9999999,-1,865.76,0,3
26000,-1,9999999,-1,865.76,1,0
26000,1,38000,1,989.44,0,47
26000,0,0,0,865.76,1,17
26000,-1,9999999,-1,989.44,1,13
26000,0,13400,0,865.76,0,72
26000,1,28000,1,494.72,0,26
26000,1,21000,1,865.76,1,27
26000,0,33900,0,1607.84,0,88
26000,0,55100,0,865.76,0,66
26000,0,0,0,989.44,1,61
26000,1,32200,1,865.76,0,37
26000,1,30000,1,494.72,1,38
26000,-1,9999999,-1,865.76,0,4
26000,-1,9999999,-1,494.72,0,1
26000,1,59400,1,865.76,0,57
26000,1,27000,1,1360.48,1,48
26000,0,14000,0,1855.2,1,86
26000,1,40000,1,2349.92,0,32
26000,1,13000,1,2226.24,1,29
26000,-1,9999999,-1,2226.24,0,5
26000,0,15800,0,2720.96,1,81
26000,1,8600,1,1360.48,1,30
26000,-1,9999999,-1,865.76,1,9
26000,-1,9999999,-1,494.72,1,2
26000,0,8300,0,4576.16,1,73
26000,0,400,0,4452.48,1,29
26000,-1,9999999,-1,5441.92,0,5
26000,0,4270,0,3215.68,1,51
26000,-1,9999999,-1,2226.24,1,9
26000,0,370,0,2597.28,0,25
26000,1,35000,1,4081.44,1,43
26000,1,256300,1,1360.48,0,41
26000,1,11800,1,865.76,1,37
26000,-1,9999999,-1,1855.2,0,9
26000,-1,9999999,-1,1360.48,0,6
26000,-1,9999999,-1,1360.48,0,3
26000,0,30700,0,2226.24,0,78
26000,1,57000,1,3092.0,1,29
26000,1,50300,1,1360.48,0,44
26000,1,2500,1,2226.24,1,44
26000,-1,9999999,-1,1855.2,0,11
26000,-1,9999999,-1,1855.2,1,9
26000,0,0,0,1855.2,0,25
26000,-1,9999999,-1,2226.24,1,3
26000,-1,9999999,-1,2720.96,1,1
26000,1,38000,1,1360.48,0,25
26000,0,9800,0,1855.2,1,77
26000,1,34060,1,1855.2,1,36
26000,1,7000,1,1731.52,0,28
26000,1,60000,1,3215.68,0,40
26000,0,0,0,3092.0,1,45
26000,-1,9999999,-1,3215.68,0,13
26000,-1,9999999,-1,3215.68,0,11
26000,-1,9999999,-1,2720.96,1,9
26000,1,59000,1,2720.96,0,52
26000,1,7000,1,3215.68,1,51
26000,0,0,1,2226.24,0,30
26000,1,12000,1,4081.44,1,43
26000,1,20000,1,1360.48,0,43
26000,1,8000,1,1360.48,1,50
26000,0,4800,0,4081.44,1,63
26000,0,10800,1,4576.16,1,27
26000,-1,9999999,-1,5936.64,0,10
26000,-1,9999999,-1,5441.92,0,8
26000,-1,9999999,-1,5441.92,0,7
26000,-1,9999999,-1,4947.2,0,4
26000,-1,9999999,-1,4081.44,1,2
26000,0,41300,0,1731.52,0,67
26000,0,20100,0,2720.96,1,60
26000,1,52000,1,1731.52,1,36
26000,1,60000,1,1360.48,0,39
26000,-1,9999999,-1,2349.92,0,1
26000,1,60000,1,3215.68,0,53
26000,1,42000,1,3215.68,1,49
26000,0,33950,0,3215.68,0,74
26000,0,5100,0,2720.96,1,72
26000,1,141000,1,989.44,0,58
26000,0,0,0,1360.48,1,57
26000,0,6000,0,1360.48,1,72
26000,1,29000,1,865.76,0,57
26000,1,11980,1,865.76,1,44
26000,0,22800,0,865.76,1,80
26000,0,0,1,2720.96,1,28
26000,-1,9999999,-1,3215.68,1,1
26000,0,5000,0,3092.0,0,21
26000,1,50000,1,4081.44,0,40
26000,0,0,0,4452.48,1,39
26000,-1,9999999,-1,4081.44,0,11
26000,-1,9999999,-1,4576.16,0,6
26000,1,135000,1,4205.12,0,48
26000,1,41290,1,989.44,1,28
